frame,t,x,y,yaw,speed,stalled,footprint_max_cost,footprint_blocked
281,1787218769.60,-4.867,2.483,3.106,0.004,1,253,1
282,1787218770.60,-4.861,2.483,-3.102,0.005,1,253,1
283,1787218771.60,-4.856,2.483,-3.022,0.007,1,253,1
284,1787218772.60,-4.848,2.484,-2.945,0.007,1,253,1
285,1787218773.60,-4.853,2.484,-2.962,0.041,0,253,1
286,1787218774.60,-5.025,2.481,3.079,0.259,0,253,1
287,1787218775.60,-5.290,2.503,3.114,0.260,0,253,1
288,1787218776.60,-5.561,2.455,-2.712,0.278,0,253,1
289,1787218777.60,-5.772,2.292,-2.329,0.255,0,225,0
290,1787218778.60,-5.899,2.122,-2.115,0.118,0,223,0
291,1787218779.60,-5.917,2.092,-2.037,0.004,1,235,0
292,1787218780.60,-5.919,2.088,-1.964,0.003,1,236,0
293,1787218781.60,-5.919,2.087,-1.895,0.001,1,248,0
294,1787218782.60,-5.919,2.087,-1.827,0.001,1,248,0
295,1787218783.60,-5.919,2.087,-1.759,0.001,1,253,1
296,1787218784.60,-5.919,2.087,-1.692,0.001,1,253,1
297,1787218785.60,-5.919,2.089,-1.624,0.002,1,253,1
298,1787218786.60,-5.919,2.092,-1.550,0.004,1,253,1
299,1787218787.60,-5.919,2.098,-1.474,0.006,1,253,1
300,1787218788.60,-5.920,2.104,-1.393,0.008,1,253,1
301,1787218789.60,-5.923,2.115,-1.307,0.010,1,253,1
302,1787218790.60,-5.926,2.126,-1.217,0.012,1,253,1
303,1787218791.60,-5.930,2.136,-1.121,0.014,1,253,1
304,1787218792.60,-5.938,2.150,-1.018,0.016,1,253,1
305,1787218793.60,-5.934,2.146,-0.910,0.015,1,253,1
306,1787218794.60,-5.925,2.135,-0.810,0.013,1,253,1
307,1787218795.60,-5.915,2.125,-0.716,0.011,1,253,1
308,1787218796.60,-5.907,2.119,-0.629,0.009,1,253,1
309,1787218797.60,-5.900,2.114,-0.546,0.007,1,253,1
310,1787218798.60,-5.894,2.111,-0.467,0.005,1,253,1
311,1787218799.60,-5.892,2.110,-0.403,0.004,1,253,1
312,1787218800.60,-5.890,2.109,-0.332,0.002,1,253,1
313,1787218801.60,-5.889,2.109,-0.264,0.000,1,253,1
314,1787218802.60,-5.890,2.109,-0.197,0.000,1,253,1
315,1787218803.60,-5.890,2.109,-0.141,0.000,1,253,1
316,1787218804.60,-5.890,2.109,-0.090,0.001,1,253,1
317,1787218805.60,-5.891,2.109,-0.038,0.002,1,253,1
318,1787218806.60,-5.893,2.109,0.015,0.003,1,253,1
319,1787218807.60,-5.898,2.109,0.071,0.004,1,253,1
320,1787218808.60,-5.902,2.109,0.130,0.005,1,253,1
321,1787218809.60,-5.908,2.108,0.191,0.006,1,253,1
322,1787218810.60,-5.915,2.106,0.254,0.007,1,253,1
323,1787218811.60,-5.923,2.104,0.327,0.011,1,253,1
324,1787218812.60,-5.933,2.100,0.419,0.016,1,253,1
325,1787218813.60,-5.813,2.186,0.733,0.263,0,226,0
326,1787218814.60,-5.643,2.324,0.482,0.176,0,223,0
327,1787218815.60,-5.429,2.372,0.046,0.255,0,223,0
328,1787218816.60,-5.172,2.358,-0.157,0.260,0,253,1
329,1787218817.60,-4.930,2.313,-0.122,0.159,0,247,0
330,1787218818.60,-4.797,2.320,0.278,0.172,0,253,1
331,1787218819.60,-4.593,2.452,0.820,0.255,0,241,0
332,1787218820.60,-4.419,2.654,0.805,0.260,0,241,0
333,1787218821.60,-4.244,2.847,0.918,0.259,0,188,0
334,1787218822.60,-4.090,3.058,0.965,0.259,0,0,0
335,1787218823.60,-3.942,3.276,0.970,0.259,0,0,0
336,1787218824.60,-3.775,3.483,0.894,0.261,0,0,0
337,1787218825.60,-3.641,3.699,1.089,0.197,0,0,0
338,1787218826.60,-3.514,3.880,0.760,0.263,0,0,0
339,1787218827.60,-3.357,4.003,0.640,0.135,0,0,0
340,1787218828.60,-3.172,4.132,0.639,0.223,0,0,0
341,1787218829.60,-3.047,4.275,1.108,0.218,0,0,0
342,1787218830.60,-2.995,4.413,1.242,0.099,0,0,0
343,1787218831.60,-2.904,4.590,0.977,0.255,0,0,0
344,1787218832.60,-2.761,4.816,1.124,0.255,0,0,0
345,1787218833.60,-2.654,5.068,1.129,0.230,0,226,0
346,1787218834.60,-2.504,5.254,0.611,0.269,0,253,1
347,1787218835.60,-2.276,5.366,0.342,0.256,0,253,1
348,1787218836.60,-2.097,5.432,0.439,0.064,0,253,1
349,1787218837.60,-2.090,5.435,0.515,0.010,1,253,1
350,1787218838.60,-2.086,5.437,0.481,0.010,1,253,1
351,1787218839.60,-2.077,5.441,0.411,0.009,1,253,1
352,1787218840.60,-2.068,5.445,0.329,0.010,1,253,1
353,1787218841.60,-2.059,5.448,0.246,0.008,1,253,1
