frame,t,x,y,yaw,speed,stalled,footprint_max_cost,footprint_blocked
311,1787210563.55,-5.438,-0.712,0.627,0.144,0,-1,0
312,1787210564.55,-5.396,-0.671,0.372,0.001,1,-1,0
313,1787210565.55,-5.396,-0.680,0.286,0.011,1,-1,0
314,1787210566.55,-5.320,-0.695,0.065,0.200,0,-1,0
315,1787210567.55,-5.068,-0.682,0.128,0.260,0,-1,0
316,1787210568.55,-4.811,-0.656,-0.048,0.260,0,253,1
317,1787210569.55,-4.552,-0.668,-0.020,0.260,0,254,1
318,1787210570.55,-4.293,-0.655,0.093,0.260,0,254,1
319,1787210571.55,-4.033,-0.654,-0.084,0.260,0,254,1
320,1787210572.55,-3.774,-0.657,0.036,0.260,0,254,1
321,1787210573.55,-3.514,-0.665,-0.049,0.260,0,253,1
322,1787210574.55,-3.262,-0.653,0.141,0.212,0,194,0
323,1787210575.55,-3.017,-0.645,-0.117,0.260,0,0,0
324,1787210576.55,-2.758,-0.658,0.002,0.260,0,0,0
325,1787210577.55,-2.498,-0.656,-0.029,0.260,0,0,0
326,1787210578.55,-2.238,-0.656,0.021,0.260,0,0,0
327,1787210579.55,-1.984,-0.644,-0.050,0.260,0,0,0
328,1787210580.55,-1.775,-0.658,-0.084,0.110,0,0,0
329,1787210581.55,-1.735,-0.658,-0.045,0.082,0,158,0
330,1787210582.55,-1.539,-0.647,0.026,0.260,0,241,0
331,1787210583.55,-1.279,-0.642,0.014,0.260,0,253,1
332,1787210584.55,-1.019,-0.644,0.004,0.260,0,254,1
333,1787210585.55,-0.759,-0.652,-0.023,0.260,0,254,1
334,1787210586.55,-0.501,-0.655,0.010,0.228,0,254,1
335,1787210587.55,-0.333,-0.630,0.460,0.203,0,254,1
336,1787210588.55,-0.132,-0.509,0.593,0.221,0,253,1
337,1787210589.55,0.096,-0.392,0.380,0.261,0,253,1
338,1787210590.55,0.342,-0.307,0.334,0.262,0,253,1
339,1787210591.55,0.591,-0.231,0.237,0.260,0,182,0
340,1787210592.55,0.814,-0.184,-0.057,0.258,0,0,0
341,1787210593.55,1.052,-0.209,-0.244,0.209,0,0,0
342,1787210594.55,1.295,-0.240,0.150,0.257,0,0,0
343,1787210595.55,1.513,-0.213,0.016,0.233,0,0,0
344,1787210596.55,1.753,-0.232,-0.242,0.207,0,0,0
345,1787210597.55,1.993,-0.262,-0.041,0.260,0,254,1
346,1787210598.55,2.248,-0.269,-0.029,0.260,0,254,1
347,1787210599.55,2.508,-0.275,-0.026,0.260,0,254,1
348,1787210600.55,2.768,-0.281,-0.022,0.260,0,254,1
349,1787210601.55,3.028,-0.288,-0.024,0.260,0,254,1
350,1787210602.55,3.287,-0.294,-0.023,0.260,0,254,1
351,1787210603.55,3.547,-0.303,-0.030,0.260,0,254,1
352,1787210604.55,3.807,-0.313,-0.020,0.260,0,254,1
353,1787210605.55,4.067,-0.322,-0.021,0.260,0,254,1
354,1787210606.55,4.327,-0.334,-0.026,0.260,0,253,1
355,1787210607.55,4.586,-0.359,-0.152,0.261,0,0,0
356,1787210608.55,4.834,-0.423,-0.390,0.259,0,0,0
357,1787210609.55,5.077,-0.516,-0.386,0.262,0,0,0
358,1787210610.55,5.317,-0.618,-0.409,0.263,0,0,0
359,1787210611.55,5.546,-0.744,-0.597,0.259,0,0,0
360,1787210612.55,5.680,-0.864,-0.949,0.153,0,0,0
361,1787210613.55,5.753,-1.045,-1.475,0.262,0,0,0
362,1787210614.55,5.760,-1.304,-1.697,0.259,0,0,0
363,1787210615.55,5.741,-1.563,-1.631,0.260,0,0,0
364,1787210616.55,5.736,-1.823,-1.583,0.260,0,0,0
365,1787210617.55,5.753,-2.014,-1.450,0.077,0,0,0
366,1787210618.55,5.767,-2.026,-1.355,0.012,1,0,0
367,1787210619.55,5.778,-2.026,-1.266,0.010,1,0,0
368,1787210620.55,5.787,-2.026,-1.181,0.008,1,0,0
369,1787210621.55,5.794,-2.026,-1.101,0.006,1,0,0
370,1787210622.55,5.800,-2.026,-1.025,0.004,1,0,0
371,1787210623.55,5.803,-2.026,-0.954,0.003,1,0,0
372,1787210624.55,5.805,-2.026,-0.886,0.001,1,0,0
373,1787210625.55,5.805,-2.026,-0.820,0.001,1,0,0
374,1787210626.55,5.805,-2.026,-0.752,0.001,1,0,0
375,1787210627.55,5.804,-2.026,-0.687,0.001,1,0,0
376,1787210628.55,5.804,-2.024,-0.619,0.003,1,0,0
377,1787210629.55,5.804,-2.021,-0.547,0.004,1,0,0
378,1787210630.55,5.804,-2.015,-0.471,0.006,1,0,0
379,1787210631.55,5.804,-2.008,-0.392,0.008,1,0,0
380,1787210632.55,5.804,-1.999,-0.307,0.010,1,0,0
381,1787210633.55,5.804,-1.988,-0.218,0.012,1,0,0
382,1787210634.55,5.804,-1.975,-0.122,0.014,1,0,0
383,1787210635.55,5.804,-1.960,-0.020,0.016,1,0,0
